age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,age_group
48,management,married,tertiary,no,1741.0,yes,yes,telephone,18,nov,40,1,-1,0,unknown,no,second middle
29,blue-collar,married,primary,no,25.0,yes,no,unknown,4,jun,188,2,-1,0,unknown,no,young
41,management,married,tertiary,no,0.0,yes,no,unknown,13,may,161,1,-1,0,unknown,no,second middle
40,management,married,tertiary,no,16.0,no,yes,cellular,9,feb,47,4,-1,0,unknown,no,second middle
27,management,single,tertiary,no,574.0,yes,no,cellular,18,may,196,3,-1,0,unknown,no,young
45,blue-collar,single,secondary,no,615.0,yes,no,cellular,15,may,133,1,-1,0,unknown,no,second middle
48,entrepreneur,divorced,tertiary,no,0.0,yes,yes,unknown,20,jun,139,1,-1,0,unknown,no,second middle
31,services,married,secondary,no,395.0,no,no,cellular,25,jul,174,3,-1,0,unknown,no,first middle
45,blue-collar,married,primary,no,678.0,no,no,cellular,5,aug,104,3,-1,0,unknown,no,second middle
43,housemaid,married,primary,no,25.0,no,no,cellular,12,aug,121,2,-1,0,unknown,no,second middle
31,admin.,single,secondary,no,626.0,yes,no,unknown,21,may,211,1,-1,0,unknown,no,first middle
37,management,married,tertiary,no,165.0,no,no,cellular,24,aug,315,1,83,1,other,no,first middle
38,self-employed,married,secondary,no,746.0,no,no,unknown,20,jun,256,3,-1,0,unknown,no,first middle
29,services,married,secondary,no,376.0,no,yes,telephone,28,jan,49,3,183,4,failure,no,young
28,blue-collar,married,primary,no,-55.0,yes,no,unknown,7,may,361,2,-1,0,unknown,no,young
55,housemaid,divorced,primary,no,0.0,no,no,unknown,20,jun,398,2,-1,0,unknown,no,adult
27,technician,divorced,secondary,no,21.0,yes,no,cellular,18,may,336,1,356,1,failure,no,young
43,self-employed,married,tertiary,no,3003.0,no,no,cellular,8,aug,358,3,-1,0,unknown,no,second middle
29,management,single,tertiary,no,92.0,no,no,cellular,2,jun,101,1,92,5,success,no,young
52,technician,divorced,secondary,no,511.0,no,yes,cellular,20,aug,98,4,-1,0,unknown,no,adult
27,services,single,secondary,no,795.0,no,no,cellular,6,feb,101,3,-1,0,unknown,no,young
27,technician,single,secondary,no,0.0,no,no,cellular,6,feb,161,1,-1,0,unknown,no,young
31,management,married,tertiary,no,166.0,no,no,cellular,25,aug,392,6,-1,0,unknown,no,first middle
31,self-employed,married,secondary,no,157.0,yes,no,unknown,19,may,285,1,-1,0,unknown,no,first middle
45,technician,divorced,secondary,no,0.0,no,no,cellular,26,aug,64,2,-1,0,unknown,no,second middle
34,technician,single,secondary,no,0.0,no,no,cellular,28,aug,195,6,-1,0,unknown,no,first middle
48,management,divorced,tertiary,no,174.0,no,no,cellular,6,aug,290,2,-1,0,unknown,no,second middle
47,blue-collar,married,secondary,no,1536.0,yes,no,cellular,17,apr,41,1,301,4,other,no,second middle
49,services,married,secondary,no,1114.0,no,no,cellular,17,nov,283,1,-1,0,unknown,no,second middle
55,retired,divorced,tertiary,no,816.0,no,no,cellular,18,nov,113,3,-1,0,unknown,no,adult
51,management,single,tertiary,no,1202.0,yes,no,cellular,18,nov,99,1,-1,0,unknown,no,adult
37,management,single,tertiary,no,600.0,yes,no,cellular,17,nov,116,2,196,1,failure,no,first middle
33,technician,divorced,secondary,yes,6.0,no,no,cellular,22,aug,239,2,-1,0,unknown,no,first middle
33,blue-collar,married,secondary,no,2655.0,yes,no,cellular,21,nov,195,1,-1,0,unknown,no,first middle
29,management,single,tertiary,no,499.0,yes,no,cellular,15,may,338,1,-1,0,unknown,no,young
57,housemaid,divorced,primary,no,0.0,no,no,unknown,9,jun,97,1,-1,0,unknown,no,adult
60,retired,married,secondary,no,197.0,no,no,cellular,7,oct,1386,1,-1,0,unknown,no,old
51,housemaid,married,primary,no,289.0,no,no,unknown,14,may,97,5,-1,0,unknown,no,adult
45,admin.,married,secondary,no,434.0,no,no,cellular,26,aug,76,4,-1,0,unknown,no,second middle
39,management,married,tertiary,no,691.0,yes,yes,cellular,16,apr,517,1,255,1,failure,no,first middle
25,blue-collar,single,secondary,no,-250.0,yes,no,unknown,13,may,456,1,-1,0,unknown,no,young
47,blue-collar,married,secondary,no,3696.0,yes,no,cellular,19,nov,635,3,170,2,failure,no,second middle
34,blue-collar,married,secondary,no,2595.0,yes,yes,cellular,17,apr,126,1,336,2,other,no,first middle
40,unemployed,married,secondary,no,1077.0,yes,yes,cellular,17,nov,148,2,-1,0,unknown,no,second middle
48,blue-collar,divorced,secondary,no,501.0,yes,no,cellular,15,may,12,5,-1,0,unknown,no,second middle
39,technician,single,tertiary,no,21.0,yes,no,unknown,23,may,58,1,-1,0,unknown,no,first middle
38,services,married,secondary,no,797.0,yes,no,cellular,20,apr,62,4,-1,0,unknown,no,first middle
32,services,single,secondary,no,1659.0,yes,no,unknown,30,may,120,6,-1,0,unknown,no,first middle
27,entrepreneur,married,secondary,no,97.0,yes,yes,cellular,18,may,13,3,-1,0,unknown,no,young
47,blue-collar,married,primary,no,2.0,yes,yes,cellular,20,nov,661,4,190,1,failure,no,second middle
40,management,married,tertiary,no,384.0,no,no,cellular,20,apr,200,3,327,2,failure,no,second middle
41,technician,married,tertiary,no,63.0,no,no,cellular,25,aug,36,3,-1,0,unknown,no,second middle
40,admin.,married,secondary,no,1327.0,yes,yes,unknown,26,may,76,2,-1,0,unknown,no,second middle
39,blue-collar,married,secondary,no,284.0,yes,yes,cellular,17,apr,1426,2,318,6,failure,no,first middle
45,technician,married,secondary,no,3395.0,yes,no,cellular,18,nov,92,1,188,1,failure,no,second middle
31,services,single,secondary,no,2038.0,yes,no,unknown,20,may,148,1,-1,0,unknown,no,first middle
27,admin.,single,secondary,no,15.0,no,yes,cellular,21,jul,177,1,-1,0,unknown,no,young
56,blue-collar,single,secondary,no,1187.0,yes,no,cellular,5,feb,47,2,-1,0,unknown,no,adult
39,admin.,married,secondary,no,3047.0,yes,no,cellular,11,may,279,1,370,2,failure,no,first middle
58,management,single,tertiary,no,1387.0,yes,no,unknown,5,may,174,5,-1,0,unknown,no,adult
48,technician,single,tertiary,no,0.0,no,no,unknown,16,jun,73,4,-1,0,unknown,no,second middle
33,blue-collar,single,secondary,no,1387.0,no,no,cellular,5,feb,185,1,-1,0,unknown,no,first middle
38,services,divorced,secondary,no,446.0,yes,no,unknown,18,jun,373,4,-1,0,unknown,no,first middle
42,technician,single,secondary,no,275.0,no,no,cellular,26,aug,31,8,-1,0,unknown,no,second middle
36,management,divorced,secondary,no,1655.0,yes,no,cellular,18,nov,155,2,-1,0,unknown,no,first middle
35,technician,single,secondary,no,196.0,yes,no,cellular,21,nov,318,1,-1,0,unknown,no,first middle
45,technician,single,tertiary,no,0.0,no,no,cellular,22,aug,87,4,-1,0,unknown,no,second middle
51,technician,married,secondary,no,1327.0,no,no,cellular,7,jul,21,2,-1,0,unknown,no,adult
43,housemaid,married,primary,no,0.0,yes,no,cellular,25,aug,152,3,-1,0,unknown,no,second middle
45,technician,divorced,tertiary,no,206.0,no,no,cellular,13,aug,376,4,-1,0,unknown,no,second middle
30,admin.,single,secondary,no,523.0,no,yes,cellular,12,jun,136,3,101,1,success,no,first middle
40,management,married,tertiary,no,0.0,no,no,cellular,22,aug,61,4,-1,0,unknown,no,second middle
56,services,married,primary,no,444.0,yes,no,unknown,6,jun,432,1,-1,0,unknown,no,adult
48,management,divorced,tertiary,no,1401.0,yes,no,unknown,20,jun,72,3,-1,0,unknown,no,second middle
32,admin.,married,secondary,no,205.0,no,no,cellular,18,jul,197,3,-1,0,unknown,no,first middle
47,admin.,single,secondary,no,3957.0,yes,no,telephone,11,may,58,3,334,3,other,no,second middle
37,management,married,tertiary,no,620.0,yes,no,cellular,17,nov,93,3,-1,0,unknown,no,first middle
52,blue-collar,single,secondary,no,1541.0,yes,no,unknown,14,may,243,1,-1,0,unknown,no,adult
49,retired,married,primary,no,-37.0,no,no,unknown,4,jul,191,2,-1,0,unknown,no,second middle
53,management,married,tertiary,no,-601.0,yes,no,unknown,30,may,509,2,-1,0,unknown,no,adult
53,services,married,secondary,no,197.0,yes,no,cellular,17,apr,307,1,-1,0,unknown,no,adult
34,technician,divorced,secondary,no,-276.0,yes,no,unknown,29,may,175,3,-1,0,unknown,no,first middle
40,admin.,married,secondary,no,824.0,yes,no,cellular,17,apr,359,1,-1,0,unknown,no,second middle
39,services,married,secondary,no,636.0,yes,no,telephone,12,may,15,1,-1,0,unknown,no,first middle
33,blue-collar,married,secondary,no,19.0,yes,no,cellular,4,feb,56,1,271,1,other,no,first middle
41,blue-collar,married,secondary,no,641.0,yes,no,unknown,13,may,161,1,-1,0,unknown,no,second middle
31,management,single,tertiary,no,2983.0,yes,no,cellular,2,jul,153,1,-1,0,unknown,no,first middle
45,services,divorced,secondary,no,0.0,yes,yes,cellular,21,nov,173,1,192,1,failure,no,second middle
23,admin.,single,secondary,no,252.0,yes,no,cellular,15,may,56,1,-1,0,unknown,no,young
51,management,divorced,tertiary,no,119.0,no,no,unknown,5,jun,112,2,-1,0,unknown,no,adult
34,management,single,tertiary,no,171.0,yes,no,cellular,7,may,191,1,294,1,failure,no,first middle
36,management,married,tertiary,no,0.0,yes,no,unknown,27,may,145,2,-1,0,unknown,no,first middle
42,admin.,divorced,secondary,no,-249.0,yes,no,cellular,14,jul,149,3,-1,0,unknown,no,second middle
33,management,married,tertiary,no,455.0,yes,yes,unknown,29,may,122,10,-1,0,unknown,no,first middle
46,management,married,secondary,no,10.0,yes,no,cellular,29,jul,122,7,-1,0,unknown,no,second middle
37,admin.,married,secondary,no,529.0,yes,no,cellular,16,sep,234,1,149,2,other,no,first middle
33,management,single,tertiary,no,1859.0,yes,no,cellular,30,jan,1169,4,-1,0,unknown,no,first middle
30,admin.,single,secondary,no,613.0,yes,no,cellular,17,apr,180,2,302,1,failure,no,first middle
53,technician,divorced,secondary,no,751.0,yes,no,unknown,16,may,343,4,-1,0,unknown,no,adult
46,management,married,secondary,no,0.0,no,no,cellular,27,aug,38,6,-1,0,unknown,no,second middle
35,management,married,tertiary,no,1471.0,yes,yes,cellular,13,aug,236,3,-1,0,unknown,no,first middle
46,technician,married,secondary,no,68.0,yes,yes,unknown,16,jun,87,3,-1,0,unknown,no,second middle
31,blue-collar,single,secondary,no,530.0,no,yes,cellular,18,nov,251,2,-1,0,unknown,no,first middle
52,management,married,tertiary,no,1319.0,yes,no,cellular,17,nov,113,1,-1,0,unknown,no,adult
48,admin.,single,secondary,no,479.0,yes,yes,unknown,18,jun,533,3,-1,0,unknown,no,second middle
45,blue-collar,married,primary,no,360.0,no,no,unknown,20,jun,98,2,-1,0,unknown,no,second middle
36,management,single,tertiary,no,2163.0,no,no,cellular,5,jun,317,1,-1,0,unknown,no,first middle
53,retired,married,primary,no,136.0,yes,no,unknown,6,may,267,2,-1,0,unknown,no,adult
35,management,married,tertiary,no,-196.0,yes,no,cellular,22,jul,216,2,-1,0,unknown,no,first middle
38,management,married,tertiary,no,1354.0,yes,no,cellular,29,jan,50,2,-1,0,unknown,no,first middle
44,blue-collar,married,primary,no,2.0,no,yes,telephone,7,jul,46,2,-1,0,unknown,no,second middle
51,housemaid,married,secondary,no,2337.0,yes,no,cellular,27,may,133,2,41,5,success,no,adult
32,technician,single,tertiary,no,514.0,yes,yes,cellular,7,may,138,1,168,1,failure,no,first middle
31,management,single,tertiary,no,424.0,no,yes,cellular,7,aug,224,2,-1,0,unknown,no,first middle
52,management,married,tertiary,no,499.0,no,no,cellular,6,aug,115,4,-1,0,unknown,no,adult
26,technician,married,tertiary,no,8.0,yes,yes,unknown,13,may,262,2,-1,0,unknown,no,young
40,services,married,secondary,no,1305.0,no,no,cellular,22,jul,255,1,-1,0,unknown,no,second middle
35,technician,single,secondary,no,300.0,yes,no,unknown,9,may,338,4,-1,0,unknown,no,first middle
54,admin.,married,primary,no,976.0,yes,no,unknown,3,jun,137,3,-1,0,unknown,no,adult
36,entrepreneur,married,tertiary,no,2700.0,no,no,cellular,4,feb,99,3,-1,0,unknown,no,first middle
45,self-employed,married,tertiary,no,-497.0,yes,yes,cellular,20,nov,260,1,-1,0,unknown,no,second middle
29,unemployed,single,secondary,no,2424.0,no,no,cellular,6,feb,93,1,-1,0,unknown,no,young
49,management,divorced,tertiary,no,-2049.0,yes,no,unknown,30,may,169,3,-1,0,unknown,no,second middle
52,services,married,secondary,no,2081.0,yes,no,unknown,29,may,150,1,-1,0,unknown,no,adult
52,management,married,secondary,no,189.0,no,no,cellular,22,aug,90,2,-1,0,unknown,no,adult
47,unemployed,divorced,secondary,no,0.0,no,yes,cellular,30,jan,127,2,233,8,other,no,second middle
33,services,divorced,secondary,no,327.0,yes,no,unknown,7,may,109,1,-1,0,unknown,no,first middle
30,technician,single,secondary,no,426.0,yes,no,telephone,17,nov,127,4,111,6,failure,no,first middle
52,self-employed,divorced,secondary,no,1291.0,yes,no,cellular,19,nov,559,1,169,2,failure,no,adult
54,management,divorced,tertiary,no,3473.0,yes,no,cellular,12,aug,306,2,-1,0,unknown,no,adult
59,retired,married,secondary,no,434.0,yes,no,unknown,12,may,63,3,-1,0,unknown,no,adult
35,management,married,tertiary,no,105.0,yes,no,cellular,6,may,36,1,365,3,failure,no,first middle
29,blue-collar,married,secondary,no,975.0,yes,no,unknown,27,may,265,2,-1,0,unknown,no,young
33,technician,single,secondary,no,-479.0,no,no,cellular,7,aug,235,1,-1,0,unknown,no,first middle
32,technician,married,primary,no,62.0,yes,yes,unknown,13,may,120,1,-1,0,unknown,no,first middle
50,blue-collar,married,primary,no,0.0,no,no,unknown,9,jun,199,4,-1,0,unknown,no,adult
54,entrepreneur,married,secondary,no,0.0,no,no,unknown,9,jun,96,1,-1,0,unknown,no,adult
49,technician,single,secondary,no,1202.0,yes,no,unknown,18,jun,122,1,-1,0,unknown,no,second middle
39,admin.,single,secondary,no,2854.0,yes,no,unknown,2,jun,64,1,-1,0,unknown,no,first middle
34,management,single,tertiary,no,9.0,no,no,cellular,11,jul,439,2,-1,0,unknown,no,first middle
31,self-employed,single,secondary,no,203.0,no,yes,cellular,19,nov,177,1,-1,0,unknown,no,first middle
46,technician,divorced,tertiary,no,0.0,yes,no,cellular,11,aug,249,5,-1,0,unknown,no,second middle
59,retired,married,secondary,no,2467.0,no,no,cellular,20,nov,972,2,-1,0,unknown,no,adult
32,technician,married,tertiary,no,3850.0,yes,no,cellular,20,apr,63,4,-1,0,unknown,no,first middle
39,admin.,married,secondary,no,47.0,yes,no,cellular,16,aug,143,2,371,6,failure,no,first middle
54,blue-collar,married,primary,no,1895.0,yes,no,cellular,17,apr,345,1,-1,0,unknown,no,adult
33,technician,divorced,secondary,no,522.0,no,yes,cellular,7,jul,559,4,-1,0,unknown,no,first middle
59,blue-collar,married,secondary,yes,-918.0,yes,no,unknown,16,jun,253,2,-1,0,unknown,no,adult
28,blue-collar,single,secondary,no,-193.0,no,no,cellular,18,jul,580,7,-1,0,unknown,no,young
48,blue-collar,married,secondary,no,48.0,yes,yes,unknown,29,may,144,1,-1,0,unknown,no,second middle
39,management,married,tertiary,no,0.0,yes,yes,cellular,17,jul,301,1,-1,0,unknown,no,first middle
41,technician,married,secondary,no,201.0,no,yes,cellular,14,jul,53,8,-1,0,unknown,no,second middle
33,admin.,single,secondary,no,598.0,yes,no,unknown,28,may,189,1,-1,0,unknown,no,first middle
37,management,married,primary,no,1506.0,no,no,cellular,2,nov,101,3,80,3,success,no,first middle
30,admin.,married,tertiary,no,26.0,yes,no,cellular,16,apr,62,1,323,1,failure,no,first middle
36,management,married,tertiary,no,1582.0,no,no,telephone,3,feb,26,2,197,1,failure,no,first middle
53,blue-collar,divorced,primary,no,559.0,no,no,telephone,9,feb,16,5,-1,0,unknown,no,adult
26,admin.,single,secondary,yes,0.0,yes,no,cellular,16,jul,157,2,-1,0,unknown,no,young
59,retired,married,primary,no,-411.0,no,no,cellular,29,jan,225,1,-1,0,unknown,no,adult
44,blue-collar,single,secondary,no,36.0,yes,no,unknown,8,may,712,1,-1,0,unknown,no,second middle
55,unemployed,married,secondary,no,512.0,no,no,cellular,28,jan,70,1,-1,0,unknown,no,adult
26,blue-collar,single,secondary,no,786.0,yes,yes,unknown,14,may,103,5,-1,0,unknown,no,young
41,blue-collar,married,primary,no,3658.0,yes,no,cellular,9,apr,268,1,330,1,failure,no,second middle
28,management,single,tertiary,no,-227.0,yes,no,unknown,4,jun,298,2,-1,0,unknown,no,young
40,management,married,tertiary,no,423.0,yes,no,cellular,30,jul,134,24,-1,0,unknown,no,second middle
47,unemployed,divorced,secondary,no,947.0,no,no,cellular,5,feb,124,2,-1,0,unknown,no,second middle
39,services,married,primary,no,324.0,yes,no,cellular,8,may,340,2,312,4,failure,no,first middle
38,blue-collar,married,secondary,no,0.0,yes,no,unknown,9,jun,254,1,-1,0,unknown,no,first middle
37,services,married,secondary,no,1694.0,yes,yes,cellular,29,jan,404,2,251,6,failure,no,first middle
36,blue-collar,married,secondary,no,2894.0,yes,no,cellular,17,jul,747,1,-1,0,unknown,no,first middle
53,management,married,secondary,no,2693.0,no,no,cellular,21,nov,140,1,-1,0,unknown,no,adult
47,technician,married,secondary,no,644.0,no,no,telephone,28,jan,54,3,160,13,failure,no,second middle
28,management,single,tertiary,no,185.0,no,no,cellular,30,jan,651,2,-1,0,unknown,no,young
32,student,single,secondary,no,1583.0,yes,no,unknown,20,may,57,1,-1,0,unknown,no,first middle
25,management,single,tertiary,no,2399.0,yes,no,unknown,3,jun,193,2,-1,0,unknown,no,young
39,admin.,married,tertiary,no,1322.0,yes,no,cellular,24,sep,157,3,486,1,other,no,first middle
60,retired,married,secondary,no,194.0,no,yes,cellular,30,jul,61,5,-1,0,unknown,no,old
39,admin.,married,secondary,no,1221.0,no,no,unknown,12,jun,97,1,-1,0,unknown,no,first middle
31,admin.,single,secondary,no,-302.0,yes,yes,unknown,27,may,235,5,-1,0,unknown,no,first middle
45,admin.,married,secondary,no,256.0,no,no,cellular,21,nov,135,2,-1,0,unknown,no,second middle
36,technician,single,secondary,yes,0.0,no,yes,cellular,26,aug,109,14,-1,0,unknown,no,first middle
44,services,married,secondary,no,1335.0,yes,no,cellular,30,jul,94,5,-1,0,unknown,no,second middle
33,unemployed,single,secondary,no,682.0,no,no,cellular,5,feb,251,1,-1,0,unknown,no,first middle
31,management,married,tertiary,no,0.0,no,no,cellular,26,aug,76,2,-1,0,unknown,no,first middle
38,admin.,divorced,secondary,no,3834.0,yes,no,cellular,13,apr,363,2,327,1,failure,no,first middle
33,technician,married,secondary,no,0.0,no,no,cellular,13,aug,78,2,-1,0,unknown,no,first middle
42,admin.,married,secondary,no,-1386.0,yes,yes,cellular,15,jul,56,4,-1,0,unknown,no,second middle
42,management,single,tertiary,no,525.0,no,no,cellular,13,aug,127,2,-1,0,unknown,no,second middle
33,blue-collar,married,secondary,yes,2.0,no,no,unknown,23,may,74,4,-1,0,unknown,no,first middle
40,technician,married,secondary,no,0.0,no,yes,cellular,7,jul,161,1,-1,0,unknown,no,second middle
52,blue-collar,married,secondary,no,1500.0,no,yes,unknown,20,jun,109,3,-1,0,unknown,no,adult
49,technician,married,secondary,no,378.0,no,no,unknown,9,jun,189,2,-1,0,unknown,no,second middle
30,management,single,tertiary,no,552.0,yes,no,cellular,5,aug,648,2,-1,0,unknown,no,first middle
26,blue-collar,single,secondary,no,-84.0,yes,yes,cellular,29,jul,63,5,-1,0,unknown,no,young
40,management,married,secondary,no,-240.0,no,yes,unknown,28,may,160,3,-1,0,unknown,no,second middle
30,blue-collar,married,secondary,no,501.0,yes,yes,unknown,27,may,514,1,-1,0,unknown,no,first middle
